iter	Passed	Remaining
4430	23891	35418
4431	23894	35410
4432	23901	35407
4433	23909	35405
4434	23917	35403
4435	23923	35400
4436	23929	35395
4437	23936	35391
4438	23939	35384
4439	23943	35376
4440	23950	35372
4441	23957	35369
4442	23962	35364
4443	23968	35359
4444	23973	35354
4445	23981	35352
4446	23987	35348
4447	23994	35344
4448	24001	35341
4449	24007	35336
4450	24013	35333
4451	24019	35328
4452	24026	35324
4453	24032	35319
4454	24038	35315
4455	24044	35311
4456	24052	35309
4457	24059	35306
4458	24066	35303
4459	24074	35301
4460	24080	35298
4461	24086	35293
4462	24093	35290
4463	24100	35287
4464	24106	35282
4465	24114	35280
4466	24120	35276
4467	24128	35274
4468	24134	35270
4469	24140	35266
4470	24145	35259
4471	24151	35255
4472	24157	35250
4473	24164	35247
4474	24171	35244
4475	24179	35242
4476	24185	35238
4477	24191	35234
4478	24197	35229
4479	24204	35225
4480	24211	35223
4481	24216	35217
4482	24221	35211
4483	24229	35209
4484	24235	35204
4485	24241	35199
4486	24247	35195
4487	24251	35189
4488	24257	35184
4489	24262	35178
4490	24268	35172
4491	24275	35170
4492	24279	35163
4493	24285	35158
4494	24289	35151
4495	24296	35148
4496	24303	35145
4497	24311	35142
4498	24318	35140
4499	24358	35184
4500	24399	35229
4501	24404	35224
4502	24412	35223
4503	24421	35221
4504	24452	35253
4505	24475	35274
4506	24483	35272
4507	24491	35271
4508	24498	35267
4509	24508	35268
4510	24515	35265
4511	24524	35264
4512	24534	35265
4513	24544	35266
4514	24556	35271
4515	24568	35274
4516	24573	35269
4517	24580	35265
4518	24586	35261
4519	24593	35258
4520	24599	35253
4521	24606	35250
4522	24613	35247
4523	24620	35243
4524	24627	35241
4525	24631	35233
4526	24638	35229
4527	24643	35224
4528	24650	35220
4529	24656	35216
4530	24663	35212
4531	24670	35209
4532	24677	35206
4533	24684	35203
4534	24691	35199
4535	24699	35197
4536	24706	35194
4537	24712	35189
4538	24718	35185
4539	24726	35182
4540	24729	35175
4541	24736	35170
4542	24743	35168
4543	24749	35163
4544	24753	35155
4545	24761	35153
4546	24768	35150
4547	24772	35143
4548	24779	35140
4549	24785	35135
4550	24790	35129
4551	24795	35123
4552	24803	35121
4553	24811	35120
4554	24818	35115
4555	24825	35113
4556	24834	35112
4557	24843	35111
4558	24850	35109
4559	24856	35104
4560	24862	35100
4561	24866	35092
4562	24875	35091
4563	24881	35086
4564	24889	35085
4565	24895	35081
4566	24900	35074
4567	24907	35071
4568	24914	35067
4569	24921	35064
4570	24927	35059
4571	24931	35053
4572	24940	35051
4573	24947	35048
4574	24954	35045
4575	24962	35043
4576	24971	35043
4577	24978	35039
4578	24984	35034
4579	24990	35030
4580	24996	35026
4581	25004	35023
4582	25010	35019
4583	25018	35017
4584	25025	35013
4585	25031	35008
4586	25036	35003
4587	25043	34999
4588	25050	34996
4589	25056	34992
4590	25063	34988
4591	25069	34983
4592	25076	34980
4593	25083	34976
4594	25089	34971
4595	25095	34967
4596	25103	34965
4597	25109	34960
4598	25115	34955
4599	25122	34953
4600	25129	34949
4601	25136	34945
4602	25142	34941
4603	25148	34937
4604	25156	34934
4605	25162	34930
4606	25169	34926
4607	25178	34926
4608	25185	34922
4609	25191	34918
4610	25197	34914
4611	25205	34911
4612	25209	34904
4613	25217	34902
4614	25222	34895
4615	25228	34891
4616	25237	34890
4617	25243	34885
4618	25249	34881
4619	25257	34878
4620	25263	34874
4621	25271	34872
4622	25276	34866
4623	25283	34863
4624	25291	34861
4625	25296	34855
4626	25304	34852
4627	25311	34850
4628	25317	34845
4629	25324	34841
4630	25331	34837
4631	25336	34831
4632	25344	34829
4633	25350	34825
4634	25354	34817
4635	25362	34815
4636	25368	34811
4637	25374	34807
4638	25408	34840
4639	25458	34896
4640	25465	34892
4641	25472	34888
4642	25479	34885
4643	25483	34877
4644	25493	34878
4645	25499	34873
4646	25505	34868
4647	25510	34862
4648	25516	34857
4649	25519	34849
4650	25526	34846
4651	25530	34838
4652	25534	34830
4653	25541	34827
4654	25548	34824
4655	25554	34818
4656	25559	34812
4657	25565	34807
4658	25570	34802
4659	25575	34796
4660	25581	34791
4661	25588	34788
4662	25594	34782
4663	25599	34776
4664	25606	34773
4665	25613	34770
4666	25622	34769
4667	25629	34765
4668	25637	34763
4669	25644	34759
4670	25649	34754
4671	25657	34751
4672	25660	34742
4673	25665	34736
4674	25672	34733
4675	25677	34727
4676	25683	34722
4677	25688	34716
4678	25693	34709
4679	25697	34702
4680	25704	34698
4681	25709	34693
4682	25715	34688
4683	25720	34681
4684	25726	34677
4685	25731	34671
4686	25737	34665
4687	25743	34661
4688	25748	34655
4689	25754	34650
4690	25758	34643
4691	25764	34638
4692	25771	34634
4693	25775	34627
4694	25783	34625
4695	25789	34620
4696	25795	34614
4697	25802	34611
4698	25808	34607
4699	25815	34604
4700	25820	34597
4701	25827	34593
4702	25834	34590
4703	25840	34586
4704	25847	34581
4705	25853	34577
4706	25857	34569
4707	25863	34565
4708	25868	34559
4709	25877	34557
4710	25883	34553
4711	25889	34548
4712	25896	34545
4713	25904	34542
4714	25910	34538
4715	25916	34533
4716	25922	34528
4717	25927	34522
4718	25934	34518
4719	25939	34512
4720	25946	34509
4721	25952	34505
4722	25959	34501
4723	25966	34496
4724	25973	34494
4725	25978	34488
4726	25984	34482
4727	25990	34477
4728	25995	34471
4729	26003	34469
4730	26010	34466
4731	26017	34462
4732	26023	34457
4733	26030	34454
4734	26036	34449
4735	26042	34444
4736	26048	34440
4737	26053	34434
4738	26059	34428
4739	26065	34424
4740	26070	34418
4741	26077	34414
4742	26083	34409
4743	26089	34404
4744	26097	34401
4745	26102	34396
4746	26110	34393
4747	26117	34390
4748	26123	34385
4749	26129	34380
4750	26133	34373
4751	26140	34369
4752	26146	34364
4753	26151	34359
4754	26155	34351
4755	26162	34348
4756	26170	34345
4757	26177	34341
4758	26183	34336
4759	26189	34332
4760	26194	34326
4761	26201	34322
4762	26206	34316
4763	26213	34313
4764	26221	34310
4765	26228	34306
4766	26234	34302
4767	26239	34296
4768	26246	34293
4769	26253	34288
4770	26259	34284
4771	26263	34277
4772	26268	34271
4773	26276	34267
4774	26283	34265
4775	26288	34259
4776	26295	34254
4777	26302	34251
4778	26308	34246
4779	26315	34243
4780	26320	34237
4781	26328	34234
4782	26334	34230
4783	26341	34226
4784	26349	34223
4785	26356	34219
4786	26361	34214
4787	26369	34211
4788	26377	34209
4789	26383	34205
4790	26388	34198
4791	26392	34190
4792	26399	34187
4793	26406	34184
4794	26414	34181
4795	26419	34175
4796	26425	34171
4797	26441	34179
4798	26449	34176
4799	26456	34172
4800	26463	34169
4801	26471	34167
4802	26477	34162
4803	26483	34157
4804	26490	34153
4805	26497	34149
4806	26502	34144
4807	26509	34140
4808	26516	34136
4809	26521	34130
4810	26526	34124
4811	26532	34119
4812	26538	34115
4813	26545	34111
4814	26551	34106
4815	26557	34101
4816	26563	34096
4817	26569	34091
4818	26573	34083
4819	26579	34078
4820	26585	34074
4821	26593	34071
4822	26600	34068
4823	26607	34064
4824	26613	34059
4825	26618	34054
4826	26624	34048
4827	26632	34045
4828	26637	34040
4829	26644	34036
4830	26648	34029
4831	26656	34027
4832	26663	34023
4833	26670	34019
4834	26678	34016
4835	26685	34013
4836	26691	34008
4837	26696	34002
4838	26702	33998
4839	26707	33991
4840	26713	33986
4841	26717	33978
4842	26724	33975
4843	26732	33972
4844	26739	33969
4845	26745	33964
4846	26752	33960
4847	26760	33958
4848	26766	33953
4849	26773	33950
4850	26780	33945
4851	26786	33941
4852	26793	33937
4853	26798	33931
4854	26805	33928
4855	26813	33925
4856	26820	33921
4857	26827	33917
4858	26832	33912
4859	26840	33910
4860	26847	33905
4861	26853	33901
4862	26861	33899
4863	26866	33892
4864	26872	33887
4865	26877	33881
4866	26883	33876
4867	26889	33871
4868	26897	33868
4869	26902	33862
4870	26908	33857
4871	26914	33852
4872	26919	33847
4873	26926	33842
4874	26933	33839
4875	26940	33835
4876	26945	33830
4877	26951	33824
4878	26956	33817
4879	26962	33813
4880	26968	33808
4881	26974	33803
4882	26980	33798
4883	26985	33793
4884	26991	33787
4885	26998	33784
4886	27006	33781
4887	27013	33778
4888	27021	33775
4889	27026	33769
4890	27032	33764
4891	27036	33757
4892	27043	33753
4893	27049	33748
4894	27055	33743
4895	27059	33735
4896	27064	33730
4897	27069	33723
4898	27074	33717
4899	27081	33713
4900	27088	33709
4901	27096	33707
4902	27104	33704
4903	27109	33698
4904	27113	33691
4905	27120	33688
4906	27128	33684
4907	27135	33682
4908	27142	33677
4909	27148	33672
4910	27156	33670
4911	27163	33666
4912	27170	33663
4913	27178	33660
4914	27182	33652
4915	27188	33648
4916	27194	33642
4917	27197	33634
4918	27201	33626
4919	27207	33622
4920	27212	33616
4921	27218	33611
4922	27226	33608
4923	27232	33603
4924	27238	33598
4925	27244	33593
4926	27251	33590
4927	27258	33586
4928	27264	33581
4929	27268	33574
4930	27276	33571
4931	27283	33567
4932	27288	33562
4933	27294	33556
4934	27301	33553
4935	27309	33550
4936	27316	33546
4937	27321	33541
4938	27329	33537
4939	27334	33531
4940	27342	33528
4941	27349	33525
4942	27356	33522
4943	27361	33515
4944	27369	33512
4945	27374	33506
4946	27381	33503
4947	27388	33499
4948	27393	33493
4949	27399	33488
4950	27403	33480
4951	27410	33476
4952	27416	33471
4953	27491	33551
4954	27549	33610
4955	27554	33603
4956	27558	33596
4957	27565	33591
4958	27570	33585
4959	27577	33581
4960	27582	33576
4961	27589	33571
4962	27594	33566
4963	27600	33561
4964	27607	33557
4965	27613	33551
4966	27617	33545
4967	27623	33539
4968	27629	33535
4969	27634	33528
4970	27641	33524
4971	27648	33521
4972	27656	33518
4973	27663	33514
4974	27670	33510
4975	27679	33509
4976	27686	33505
4977	27693	33501
4978	27700	33498
4979	27709	33496
4980	27717	33493
4981	27724	33489
4982	27731	33485
4983	27738	33481
4984	27744	33476
4985	27751	33472
4986	27757	33467
4987	27763	33463
4988	27771	33459
4989	27777	33455
4990	27782	33449
4991	27789	33445
4992	27795	33440
4993	27802	33436
4994	27808	33430
4995	27815	33427
4996	27821	33422
4997	27827	33416
4998	27835	33414
4999	27842	33411
5000	27850	33408
5001	27858	33405
5002	27864	33400
5003	27870	33395
5004	27876	33390
5005	27882	33385
5006	27889	33381
5007	27897	33378
5008	27903	33373
5009	27910	33370
5010	27916	33365
5011	27923	33361
5012	27929	33356
5013	27934	33350
5014	27941	33345
5015	27947	33341
5016	27954	33336
5017	27959	33330
5018	27965	33325
5019	27972	33321
5020	27977	33315
5021	27980	33307
5022	27986	33301
5023	27993	33298
5024	27999	33293
5025	28005	33287
5026	28010	33282
5027	28016	33276
5028	28022	33271
5029	28027	33265
5030	28035	33262
5031	28041	33257
5032	28047	33252
5033	28053	33247
5034	28060	33243
5035	28068	33240
5036	28073	33234
5037	28079	33229
5038	28087	33226
5039	28092	33220
5040	28098	33215
5041	28104	33210
5042	28112	33207
5043	28118	33203
5044	28125	33198
5045	28130	33192
5046	28137	33188
5047	28144	33184
5048	28151	33180
5049	28158	33176
5050	28164	33171
5051	28171	33167
5052	28177	33163
5053	28184	33158
5054	28190	33154
5055	28195	33147
5056	28203	33145
5057	28210	33140
5058	28217	33136
5059	28223	33131
5060	28229	33127
5061	28235	33121
5062	28241	33117
5063	28247	33111
5064	28253	33106
5065	28259	33101
5066	28265	33096
5067	28270	33089
5068	28274	33082
5069	28281	33078
5070	28285	33071
5071	28291	33066
5072	28298	33062
5073	28303	33056
5074	28309	33051
5075	28314	33045
5076	28320	33039
5077	28326	33034
5078	28331	33027
5079	28338	33024
5080	28342	33017
5081	28349	33012
5082	28355	33008
5083	28362	33003
5084	28369	32999
5085	28375	32994
5086	28380	32989
5087	28384	32981
5088	28390	32976
5089	28395	32970
5090	28404	32968
5091	28410	32963
5092	28416	32958
5093	28423	32954
5094	28430	32950
5095	28436	32945
5096	28441	32938
5097	28446	32933
5098	28451	32926
5099	28459	32923
5100	28466	32919
5101	28471	32913
5102	28478	32909
5103	28483	32903
5104	28488	32896
5105	28491	32888
5106	28497	32883
5107	28503	32878
5108	28509	32873
5109	28515	32868
5110	28596	32949
5111	28605	32947
5112	28611	32943
5113	28615	32935
5114	28621	32929
5115	28628	32926
5116	28635	32921
5117	28641	32916
5118	28646	32910
5119	28651	32904
5120	28658	32900
5121	28663	32894
5122	28670	32890
5123	28675	32884
5124	28682	32879
5125	28688	32874
5126	28696	32871
5127	28703	32867
5128	28708	32861
5129	28713	32855
5130	28719	32850
5131	28726	32846
5132	28734	32843
5133	28739	32836
5134	28745	32832
5135	28754	32830
5136	28759	32824
5137	28766	32819
5138	28773	32815
5139	28779	32811
5140	28787	32808
5141	28794	32803
5142	28800	32799
5143	28808	32796
5144	28815	32791
5145	28822	32788
5146	28828	32783
5147	28836	32780
5148	28844	32776
5149	28851	32772
5150	28860	32770
5151	28865	32764
5152	28870	32758
5153	28877	32754
5154	28884	32750
5155	28891	32746
5156	28898	32742
5157	28904	32737
5158	28910	32732
5159	28917	32728
5160	28922	32722
5161	28929	32717
5162	28935	32713
5163	28942	32708
5164	28949	32704
5165	28956	32700
5166	28962	32695
5167	28969	32691
5168	28976	32687
5169	28981	32681
5170	28988	32677
5171	28994	32672
5172	28999	32666
5173	29006	32662
5174	29013	32657
5175	29019	32652
5176	29024	32646
5177	29028	32639
5178	29035	32634
5179	29041	32629
5180	29045	32622
5181	29053	32619
5182	29058	32613
5183	29062	32606
5184	29068	32600
5185	29073	32594
5186	29080	32590
5187	29086	32585
5188	29093	32581
5189	29100	32576
5190	29105	32570
5191	29112	32566
5192	29119	32562
5193	29125	32557
5194	29129	32550
5195	29136	32545
5196	29143	32541
5197	29149	32537
5198	29154	32530
5199	29158	32522
5200	29165	32518
5201	29172	32514
5202	29175	32506
5203	29179	32499
5204	29187	32495
5205	29193	32490
5206	29197	32483
5207	29204	32479
5208	29210	32474
5209	29215	32468
5210	29220	32461
5211	29226	32456
5212	29233	32451
5213	29238	32446
5214	29242	32439
5215	29247	32432
5216	29252	32426
5217	29259	32422
5218	29264	32416
5219	29269	32409
5220	29275	32404
5221	29281	32399
5222	29287	32394
5223	29292	32388
5224	29298	32382
5225	29302	32375
5226	29309	32370
5227	29315	32365
5228	29318	32357
5229	29325	32353
5230	29331	32348
5231	29337	32342
5232	29342	32336
5233	29349	32332
5234	29356	32328
5235	29364	32325
5236	29370	32320
5237	29374	32313
5238	29379	32307
5239	29384	32300
5240	29387	32292
5241	29395	32288
5242	29402	32285
5243	29409	32280
5244	29416	32276
5245	29421	32270
5246	29429	32267
5247	29435	32262
5248	29443	32259
5249	29448	32252
5250	29452	32245
5251	29460	32242
5252	29466	32237
5253	29471	32231
5254	29479	32228
5255	29486	32223
5256	29492	32219
5257	29498	32213
5258	29503	32208
5259	29509	32202
5260	29517	32199
5261	29522	32193
5262	29529	32188
5263	29534	32182
5264	29541	32178
5265	29546	32172
5266	29554	32169
5267	29561	32164
5268	29568	32160
5269	29574	32156
5270	29583	32153
5271	29666	32232
5272	29673	32228
5273	29678	32222
5274	29686	32218
5275	29692	32213
5276	29697	32207
5277	29704	32203
5278	29709	32197
5279	29715	32191
5280	29719	32184
5281	29723	32177
5282	29728	32170
5283	29731	32162
5284	29737	32157
5285	29741	32150
5286	29749	32146
5287	29755	32141
5288	29761	32136
5289	29767	32130
5290	29773	32125
5291	29781	32122
5292	29788	32118
5293	29793	32112
5294	29797	32104
5295	29804	32100
5296	29812	32097
5297	29819	32093
5298	29824	32087
5299	29831	32082
5300	29835	32075
5301	29842	32071
5302	29850	32068
5303	29857	32064
5304	29865	32060
5305	29870	32055
5306	29877	32050
5307	29883	32045
5308	29890	32041
5309	29895	32035
5310	29901	32029
5311	29907	32024
5312	29915	32021
5313	29922	32016
5314	29928	32011
5315	29931	32003
5316	29939	31999
5317	29942	31992
5318	29948	31986
5319	29956	31983
5320	29964	31980
5321	29970	31975
5322	29976	31970
5323	29984	31967
5324	29991	31963
5325	29998	31958
5326	30006	31955
5327	30011	31949
5328	30017	31944
5329	30021	31936
5330	30028	31932
5331	30035	31927
5332	30040	31921
5333	30047	31917
5334	30051	31910
5335	30058	31906
5336	30064	31900
5337	30072	31897
5338	30080	31894
5339	30085	31888
5340	30091	31883
5341	30098	31878
5342	30104	31873
5343	30107	31865
5344	30111	31858
5345	30118	31853
5346	30125	31850
5347	30131	31844
5348	30136	31838
5349	30143	31833
5350	30149	31828
5351	30156	31823
5352	30161	31818
5353	30165	31811
5354	30170	31804
5355	30173	31796
5356	30178	31789
5357	30183	31783
5358	30189	31777
5359	30194	31771
5360	30198	31764
5361	30204	31758
5362	30209	31752
5363	30214	31746
5364	30222	31743
5365	30230	31740
5366	30235	31734
5367	30242	31729
5368	30247	31723
5369	30253	31718
5370	30260	31713
5371	30265	31708
5372	30269	31700
5373	30276	31695
5374	30283	31692
5375	30291	31689
5376	30297	31683
5377	30304	31679
5378	30309	31673
5379	30315	31668
5380	30321	31663
5381	30327	31657
5382	30334	31652
5383	30341	31648
5384	30348	31644
5385	30353	31638
5386	30360	31633
5387	30366	31628
5388	30374	31625
5389	30382	31622
5390	30386	31615
5391	30392	31609
5392	30398	31604
5393	30405	31600
5394	30413	31597
5395	30420	31593
5396	30425	31587
5397	30433	31583
5398	30439	31578
5399	30446	31573
5400	30452	31569
5401	30460	31565
5402	30465	31559
5403	30470	31553
5404	30477	31548
5405	30483	31543
5406	30488	31537
5407	30494	31531
5408	30500	31527
5409	30507	31522
5410	30512	31516
5411	30520	31512
5412	30527	31509
5413	30535	31505
5414	30540	31499
5415	30545	31492
5416	30551	31487
5417	30557	31482
5418	30563	31477
5419	30571	31474
5420	30577	31468
5421	30581	31461
5422	30588	31457
5423	30595	31452
5424	30602	31448
5425	30608	31443
5426	30615	31438
5427	30621	31433
5428	30627	31428
5429	30689	31481
5430	30767	31549
5431	30773	31543
5432	30780	31540
5433	30788	31535
5434	30793	31530
5435	30800	31526
5436	30811	31525
5437	30820	31523
5438	30827	31519
5439	30833	31513
5440	30836	31505
5441	30844	31501
5442	30847	31493
5443	30851	31486
5444	30857	31480
5445	30861	31473
5446	30864	31465
5447	30870	31459
5448	30878	31456
5449	30884	31451
5450	30890	31445
5451	30897	31441
5452	30903	31436
5453	30910	31431
5454	30916	31426
5455	30921	31420
5456	30927	31414
5457	30932	31408
5458	30937	31402
5459	30943	31397
5460	30950	31392
5461	30957	31388
5462	30963	31382
5463	30969	31377
5464	30975	31371
5465	30980	31366
5466	30986	31360
5467	30991	31354
5468	30997	31348
5469	31001	31341
5470	31007	31336
5471	31015	31333
5472	31022	31328
5473	31028	31323
5474	31033	31317
5475	31039	31311
5476	31045	31306
5477	31051	31300
5478	31058	31296
5479	31065	31292
5480	31073	31288
5481	31080	31284
5482	31086	31279
5483	31093	31275
5484	31102	31272
5485	31108	31267
5486	31112	31260
5487	31119	31255
5488	31125	31250
5489	31130	31244
5490	31137	31239
5491	31143	31234
5492	31150	31229
5493	31158	31226
5494	31165	31222
5495	31172	31217
5496	31179	31213
5497	31185	31208
5498	31189	31200
5499	31194	31194
5500	31199	31188
5501	31207	31185
5502	31212	31178
5503	31217	31172
5504	31221	31164
5505	31225	31157
5506	31229	31150
5507	31234	31143
5508	31241	31139
5509	31249	31135
5510	31257	31132
5511	31263	31127
5512	31269	31122
5513	31274	31115
5514	31280	31109
5515	31286	31105
5516	31294	31101
5517	31301	31097
5518	31308	31092
5519	31316	31089
5520	31321	31082
5521	31328	31079
5522	31336	31075
5523	31343	31071
